Date,WALMEX.MX,AMXL.MX,BIMBOA.MX,CEMEXCPO.MX,GMEXICOB.MX,FEMSAUBD.MX,PE&OLES.MX,TLEVICPO.MX,GFINBURO.MX,ELEKTRA.MX,AC.MX,ALFAA.MX,ALSEA.MX,BBAJIOO.MX,BOLSAA.MX,GCC.MX,GENTERA.MX,GFNORTEO.MX,GCARSOA1.MX,GRUMAB.MX,KIMBERA.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,MEXCHEM.MX,OMAB.MX,PINFRA.MX,RA.MX,SANMEXB.MX,TLEVISACPO.MX,VASCONI.MX,VITROA.MX
2009-04-17 00:00:00,19.774999618530273,,16.0,7.728454113006592,11.519415855407715,38.20000076293945,160.50999450683594,,20.024999618530273,585.3499755859375,28.399999618530273,2.512316942214966,5.376709938049316,,10.8100004196167,28.0,,22.530000686645508,18.61741065979004,6.809999942779541,17.0,4.300000190734863,37.0,16.700000762939453,,14.09000015258789,20.290000915527344,,,43.41999816894531,5.739999771118164,5.949999809265137
2009-04-20 00:00:00,19.604999542236328,,16.0,7.159358024597168,10.583828926086426,37.70000076293945,153.61000061035156,,19.25,590.8800048828125,28.360000610351562,2.420959949493408,5.211122989654541,,10.40999984741211,28.0,,21.889999389648438,17.91827964782715,6.539999961853027,18.06999969482422,4.5,36.5,16.1200008392334,,13.520000457763672,20.290000915527344,,,42.209999084472656,5.71999979019165,5.989999771118164
2009-04-21 00:00:00,19.399999618530273,,15.5,7.201513767242432,10.827471733093262,38.34000015258789,144.42999267578125,,19.5,568.5700073242188,28.59000015258789,2.326862096786499,5.347488880157471,,9.989999771118164,28.0,,21.030000686645508,17.302261352539062,6.949999809265137,17.293333053588867,4.650000095367432,36.599998474121094,16.200000762939453,,13.239999771118164,20.299999237060547,,,42.040000915527344,5.739999771118164,6.0
2009-04-22 00:00:00,19.30500030517578,,15.399999618530273,7.201513767242432,10.837217330932617,39.27000045776367,146.42999267578125,,19.350000381469727,583.1099853515625,29.0,2.337825059890747,5.5617780685424805,,10.609999656677246,28.139999389648438,,20.829999923706055,17.307151794433594,7.360000133514404,16.5,4.744999885559082,35.0,16.260000228881836,,13.949999809265137,21.010000228881836,,,43.04999923706055,5.739999771118164,6.21999979019165
2009-04-23 00:00:00,19.399999618530273,,16.125,7.208539009094238,10.671541213989258,39.849998474121094,151.02999877929688,,19.799999237060547,594.1500244140625,29.989999771118164,2.5488600730895996,6.243607044219971,,10.8100004196167,28.139999389648438,,21.969999313354492,18.138286590576172,7.860000133514404,16.253332138061523,4.574999809265137,36.5,16.639999389648438,,14.289999961853027,21.530000686645508,,,42.560001373291016,5.739999771118164,5.940000057220459
2009-04-24 00:00:00,19.899999618530273,,16.337499618530273,7.5176777839660645,10.954166412353516,40.38999938964844,157.94000244140625,,20.600000381469727,597.4299926757812,30.18000030517578,2.448367118835449,6.3799729347229,,10.800000190734863,29.5,,23.440000534057617,19.23831558227539,8.869999885559082,16.656665802001953,4.75,36.5,17.799999237060547,,14.619999885559082,22.0,,,43.380001068115234,5.739999771118164,5.900000095367432
2009-04-27 00:00:00,18.350000381469727,,15.75,7.370133876800537,10.564337730407715,38.77000045776367,160.64999389648438,,19.850000381469727,602.47998046875,29.489999771118164,2.376194953918457,5.824769020080566,,10.15999984741211,29.5,,21.270000457763672,18.588075637817383,8.300000190734863,16.266666412353516,4.5,36.70000076293945,16.700000762939453,,13.050000190734863,21.0,,,42.060001373291016,5.849999904632568,5.849999904632568
2009-04-28 00:00:00,18.7450008392334,,15.587499618530273,7.060996055603027,10.320694923400879,38.15999984741211,158.22000122070312,,19.350000381469727,597.5999755859375,29.540000915527344,2.3570098876953125,5.503335952758789,,10.289999961853027,29.5,,20.600000381469727,18.084505081176758,8.350000381469727,16.66666603088379,4.574999809265137,40.0,16.739999771118164,,13.729999542236328,20.579999923706055,,,42.439998626708984,5.940000057220459,6.110000133514404
2009-04-29 00:00:00,19.174999237060547,,15.869999885559082,7.060996055603027,10.700778007507324,40.689998626708984,151.16000366210938,,18.75,573.3800048828125,29.75,2.3286890983581543,5.649442195892334,,10.4399995803833,30.0,,21.969999313354492,17.747163772583008,8.510000228881836,16.47333335876465,4.710000038146973,40.79999923706055,17.200000762939453,,13.960000038146973,21.5,,,43.959999084472656,5.940000057220459,6.110000133514404
2009-04-30 00:00:00,18.75,,15.5,7.166384220123291,10.574084281921387,39.0,150.47000122070312,,18.5,581.9500122070312,31.100000381469727,2.1879990100860596,5.474113941192627,,10.760000228881836,30.0,,21.700000762939453,17.49293327331543,8.380000114440918,16.78333282470703,5.070000171661377,40.79999923706055,17.479999542236328,,14.149999618530273,21.5,,,42.7599983215332,5.940000057220459,6.150000095367432
